Entity,Code,Year,
美国石油产业,美国,1532793600,2.785
美国石油产业,美国,1532880000,2.832
美国石油产业,美国,1532966400,2.829
美国石油产业,美国,1533052800,2.777
美国石油产业,美国,1533139200,2.747
美国石油产业,美国,1533225600,2.782
美国石油产业,美国,1533312000,2.787
美国石油产业,美国,1533398400,2.901
美国石油产业,美国,1533484800,3.102
美国石油产业,美国,1533571200,3.166
美国石油产业,美国,1533657600,3.249
美国石油产业,美国,1533744000,3.364
美国石油产业,美国,1533830400,3.463
美国石油产业,美国,1533916800,3.534
美国石油产业,美国,1534003200,3.559
美国石油产业,美国,1534089600,3.646
美国石油产业,美国,1534176000,3.695
美国石油产业,美国,1534262400,3.654
美国石油产业,美国,1534348800,3.593
美国石油产业,美国,1534435200,3.593
美国石油产业,美国,1534521600,3.545
美国石油产业,美国,1534608000,3.427
美国石油产业,美国,1534694400,3.361
美国石油产业,美国,1534780800,3.232
美国石油产业,美国,1534867200,3.111
美国石油产业,美国,1534953600,2.982
美国石油产业,美国,1535040000,2.96
美国石油产业,美国,1535126400,2.847
美国石油产业,美国,1535212800,2.774
美国石油产业,美国,1535299200,2.802
美国石油产业,美国,1535385600,2.749
美国石油产业,美国,1535472000,2.692
美国石油产业,美国,1535558400,2.725
美国石油产业,美国,1535644800,2.799
美国石油产业,美国,1535731200,2.776
美国石油产业,美国,1535817600,2.797
美国石油产业,美国,1535904000,2.945
美国石油产业,美国,1535990400,2.95
美国石油产业,美国,1536076800,2.946
美国石油产业,美国,1536163200,2.977
美国石油产业,美国,1536249600,3.023
美国石油产业,美国,1536336000,2.988
美国石油产业,美国,1536422400,2.94
美国石油产业,美国,1536508800,2.971
美国石油产业,美国,1536595200,2.916
美国石油产业,美国,1536681600,2.847
美国石油产业,美国,1536768000,2.77
美国石油产业,美国,1536854400,2.748
美国石油产业,美国,1536940800,2.63
美国石油产业,美国,1537027200,2.672
美国石油产业,美国,1537113600,2.564
美国石油产业,美国,1537200000,2.424
美国石油产业,美国,1537286400,2.358
美国石油产业,美国,1537372800,2.297
美国石油产业,美国,1537459200,2.188
美国石油产业,美国,1537545600,2.001
美国石油产业,美国,1537632000,1.956
美国石油产业,美国,1537718400,2.282
美国石油产业,美国,1537804800,2.121
美国石油产业,美国,1537891200,1.997
美国石油产业,美国,1537977600,2.083
美国石油产业,美国,1538064000,1.969
美国石油产业,美国,1538150400,2.157
美国石油产业,美国,1538236800,2.169
美国石油产业,美国,1538409600,2.372
美国石油产业,美国,1538496000,2.394
美国石油产业,美国,1538582400,2.565
美国石油产业,美国,1538668800,2.721
美国石油产业,美国,1538755200,2.71
美国石油产业,美国,1538841600,2.703
美国石油产业,美国,1538928000,2.829
美国石油产业,美国,1539014400,2.745
美国石油产业,美国,1539100800,2.38
美国石油产业,美国,1539187200,2.517
美国石油产业,美国,1539273600,2.789
美国石油产业,美国,1539360000,2.876
美国石油产业,美国,1539446400,2.946
美国石油产业,美国,1539532800,2.751
美国石油产业,美国,1539619200,2.88
美国石油产业,美国,1539705600,2.624
美国石油产业,美国,1539792000,2.688
美国石油产业,美国,1539878400,2.702
英欧关税同盟,英欧,1520352000,4.283
英欧关税同盟,英欧,1520438400,4.07
英欧关税同盟,英欧,1520524800,3.877
英欧关税同盟,英欧,1520611200,3.787
英欧关税同盟,英欧,1520697600,3.631
英欧关税同盟,英欧,1520784000,3.577
英欧关税同盟,英欧,1520870400,3.6
英欧关税同盟,英欧,1520956800,3.525
英欧关税同盟,英欧,1521043200,3.418
英欧关税同盟,英欧,1521129600,3.347
英欧关税同盟,英欧,1521216000,3.265
英欧关税同盟,英欧,1521302400,3.036
英欧关税同盟,英欧,1521388800,2.998
英欧关税同盟,英欧,1521475200,2.931
英欧关税同盟,英欧,1521561600,2.84
英欧关税同盟,英欧,1521648000,2.841
英欧关税同盟,英欧,1521734400,2.739
英欧关税同盟,英欧,1521820800,2.754
英欧关税同盟,英欧,1521907200,2.725
英欧关税同盟,英欧,1521993600,2.651
英欧关税同盟,英欧,1522080000,2.619
英欧关税同盟,英欧,1522166400,2.55
英欧关税同盟,英欧,1522252800,2.561
英欧关税同盟,英欧,1522339200,2.529
英欧关税同盟,英欧,1522425600,2.547
英欧关税同盟,英欧,1522512000,2.472
英欧关税同盟,英欧,1522598400,2.41
英欧关税同盟,英欧,1522684800,2.407
英欧关税同盟,英欧,1522771200,2.392
英欧关税同盟,英欧,1522857600,2.396
英欧关税同盟,英欧,1522944000,2.331
英欧关税同盟,英欧,1523030400,2.399
英欧关税同盟,英欧,1523116800,2.331
英欧关税同盟,英欧,1523203200,2.32
英欧关税同盟,英欧,1523289600,2.273
英欧关税同盟,英欧,1523376000,2.274
英欧关税同盟,英欧,1523462400,2.345
英欧关税同盟,英欧,1523548800,2.385
英欧关税同盟,英欧,1523635200,2.326
英欧关税同盟,英欧,1523721600,2.272
英欧关税同盟,英欧,1523808000,2.255
英欧关税同盟,英欧,1523894400,2.295
英欧关税同盟,英欧,1523980800,2.368
英欧关税同盟,英欧,1524067200,2.524
英欧关税同盟,英欧,1524153600,2.568
英欧关税同盟,英欧,1524240000,2.724
英欧关税同盟,英欧,1524326400,2.77
英欧关税同盟,英欧,1524412800,2.826
英欧关税同盟,英欧,1524499200,2.959
英欧关税同盟,英欧,1524585600,2.986
英欧关税同盟,英欧,1524672000,2.989
英欧关税同盟,英欧,1524758400,2.951
英欧关税同盟,英欧,1524844800,2.897
英欧关税同盟,英欧,1524931200,2.996
英欧关税同盟,英欧,1525017600,2.968
英欧关税同盟,英欧,1525104000,2.983
英欧关税同盟,英欧,1525190400,2.974
英欧关税同盟,英欧,1525276800,2.909
英欧关税同盟,英欧,1525363200,2.728
英欧关税同盟,英欧,1525449600,2.577
英欧关税同盟,英欧,1525536000,2.693
英欧关税同盟,英欧,1525622400,2.605
英欧关税同盟,英欧,1525708800,2.635
英欧关税同盟,英欧,1525795200,2.54
英欧关税同盟,英欧,1525881600,2.613
英欧关税同盟,英欧,1525968000,2.641
英欧关税同盟,英欧,1526054400,2.642
英欧关税同盟,英欧,1526140800,2.575
英欧关税同盟,英欧,1526227200,2.463
英欧关税同盟,英欧,1526313600,2.459
英欧关税同盟,英欧,1526400000,2.439
英欧关税同盟,英欧,1526486400,2.534
英欧关税同盟,英欧,1526572800,2.614
英欧关税同盟,英欧,1526659200,2.795
英欧关税同盟,英欧,1526745600,2.959
英欧关税同盟,英欧,1526832000,2.746
英欧关税同盟,英欧,1526918400,2.797
英欧关税同盟,英欧,1527004800,2.739
英欧关税同盟,英欧,1527091200,2.734
英欧关税同盟,英欧,1527177600,2.757
英欧关税同盟,英欧,1527264000,2.839
英欧关税同盟,英欧,1527350400,2.856
英欧关税同盟,英欧,1527436800,2.937
英欧关税同盟,英欧,1527523200,3.022
英欧关税同盟,英欧,1527609600,3.161
英欧关税同盟,英欧,1527696000,3.249
英欧关税同盟,英欧,1527782400,3.221
英欧关税同盟,英欧,1527868800,3.231
英欧关税同盟,英欧,1527955200,3.208
英欧关税同盟,英欧,1528041600,3.265
英欧关税同盟,英欧,1528128000,3.24
英欧关税同盟,英欧,1528214400,3.21
英欧关税同盟,英欧,1528300800,3.19
英欧关税同盟,英欧,1528387200,3.119
英欧关税同盟,英欧,1528473600,2.986
英欧关税同盟,英欧,1528560000,2.876
英欧关税同盟,英欧,1528646400,2.786
英欧关税同盟,英欧,1528732800,2.728
英欧关税同盟,英欧,1528819200,2.681
英欧关税同盟,英欧,1528905600,2.597
英欧关税同盟,英欧,1528992000,2.523
英欧关税同盟,英欧,1529078400,2.585
英欧关税同盟,英欧,1529164800,2.52
英欧关税同盟,英欧,1529251200,2.373
英欧关税同盟,英欧,1529337600,2.321
英欧关税同盟,英欧,1529424000,2.366
英欧关税同盟,英欧,1529510400,2.39
英欧关税同盟,英欧,1529596800,2.481
英欧关税同盟,英欧,1529683200,2.586
英欧关税同盟,英欧,1529769600,2.653
英欧关税同盟,英欧,1529856000,2.684
英欧关税同盟,英欧,1529942400,2.783
英欧关税同盟,英欧,1530028800,2.843
英欧关税同盟,英欧,1530115200,2.877
英欧关税同盟,英欧,1530201600,2.866
英欧关税同盟,英欧,1530288000,2.851
英欧关税同盟,英欧,1530374400,2.722
英欧关税同盟,英欧,1530460800,2.684
英欧关税同盟,英欧,1530547200,2.766
英欧关税同盟,英欧,1530633600,2.736
英欧关税同盟,英欧,1530720000,2.699
英欧关税同盟,英欧,1530806400,2.663
英欧关税同盟,英欧,1530892800,2.59
英欧关税同盟,英欧,1530979200,2.479
英欧关税同盟,英欧,1531065600,2.424
英欧关税同盟,英欧,1531152000,2.408
英欧关税同盟,英欧,1531238400,2.4
英欧关税同盟,英欧,1531324800,2.453
英欧关税同盟,英欧,1531411200,2.507
英欧关税同盟,英欧,1531497600,2.549
英欧关税同盟,英欧,1531584000,2.556
英欧关税同盟,英欧,1531670400,2.571
英欧关税同盟,英欧,1531756800,2.574
英欧关税同盟,英欧,1531843200,2.585
英欧关税同盟,英欧,1531929600,2.591
英欧关税同盟,英欧,1532016000,2.599
英欧关税同盟,英欧,1532102400,2.695
英欧关税同盟,英欧,1532188800,2.714
英欧关税同盟,英欧,1532275200,2.778
英欧关税同盟,英欧,1532361600,2.808
英欧关税同盟,英欧,1532448000,2.753
英欧关税同盟,英欧,1532534400,2.676
英欧关税同盟,英欧,1532620800,2.601
英欧关税同盟,英欧,1532707200,2.579
英欧关税同盟,英欧,1532793600,2.564
英欧关税同盟,英欧,1532880000,2.616
英欧关税同盟,英欧,1532966400,2.623
英欧关税同盟,英欧,1533052800,2.63
英欧关税同盟,英欧,1533139200,2.572
英欧关税同盟,英欧,1533225600,2.536
英欧关税同盟,英欧,1533312000,2.46
英欧关税同盟,英欧,1533398400,2.306
英欧关税同盟,英欧,1533484800,2.265
英欧关税同盟,英欧,1533571200,2.184
英欧关税同盟,英欧,1533657600,2.126
英欧关税同盟,英欧,1533744000,2.073
英欧关税同盟,英欧,1533830400,2.039
英欧关税同盟,英欧,1533916800,1.996
英欧关税同盟,英欧,1534003200,1.877
英欧关税同盟,英欧,1534089600,1.811
英欧关税同盟,英欧,1534176000,1.783
英欧关税同盟,英欧,1534262400,1.841
英欧关税同盟,英欧,1534348800,1.894
英欧关税同盟,英欧,1534435200,1.892
英欧关税同盟,英欧,1534521600,1.908
英欧关税同盟,英欧,1534608000,1.939
英欧关税同盟,英欧,1534694400,2
英欧关税同盟,英欧,1534780800,2.073
英欧关税同盟,英欧,1534867200,2.165
英欧关税同盟,英欧,1534953600,2.23
英欧关税同盟,英欧,1535040000,2.332
英欧关税同盟,英欧,1535126400,2.465
英欧关税同盟,英欧,1535212800,2.541
英欧关税同盟,英欧,1535299200,2.627
英欧关税同盟,英欧,1535385600,2.675
英欧关税同盟,英欧,1535472000,2.653
英欧关税同盟,英欧,1535558400,2.585
英欧关税同盟,英欧,1535644800,2.533
英欧关税同盟,英欧,1535731200,2.593
英欧关税同盟,英欧,1535817600,2.619
英欧关税同盟,英欧,1535904000,2.647
英欧关税同盟,英欧,1535990400,2.638
英欧关税同盟,英欧,1536076800,2.598
英欧关税同盟,英欧,1536163200,2.519
英欧关税同盟,英欧,1536249600,2.441
英欧关税同盟,英欧,1536336000,2.389
英欧关税同盟,英欧,1536422400,2.225
英欧关税同盟,英欧,1536508800,2.159
英欧关税同盟,英欧,1536595200,2.114
英欧关税同盟,英欧,1536681600,2.101
英欧关税同盟,英欧,1536768000,2.096
英欧关税同盟,英欧,1536854400,2.115
英欧关税同盟,英欧,1536940800,2.145
英欧关税同盟,英欧,1537027200,2.187
英欧关税同盟,英欧,1537113600,2.162
英欧关税同盟,英欧,1537200000,2.11
英欧关税同盟,英欧,1537286400,2.088
英欧关税同盟,英欧,1537372800,2.129
英欧关税同盟,英欧,1537459200,2.449
英欧关税同盟,英欧,1537545600,2.557
英欧关税同盟,英欧,1537632000,2.839
英欧关税同盟,英欧,1537718400,2.977
英欧关税同盟,英欧,1537804800,3.309
英欧关税同盟,英欧,1537891200,3.206
英欧关税同盟,英欧,1537977600,3.372
英欧关税同盟,英欧,1538064000,3.478
英欧关税同盟,英欧,1538150400,3.329
英欧关税同盟,英欧,1538236800,3.249
英欧关税同盟,英欧,1538409600,3.142
英欧关税同盟,英欧,1538496000,3.231
英欧关税同盟,英欧,1538582400,3.222
英欧关税同盟,英欧,1538668800,3.211
英欧关税同盟,英欧,1538755200,3.358
英欧关税同盟,英欧,1538841600,2.962
英欧关税同盟,英欧,1538928000,2.979
英欧关税同盟,英欧,1539014400,2.795
英欧关税同盟,英欧,1539100800,2.842
英欧关税同盟,英欧,1539187200,2.513
英欧关税同盟,英欧,1539273600,2.59
英欧关税同盟,英欧,1539360000,2.363
英欧关税同盟,英欧,1539446400,2.371
英欧关税同盟,英欧,1539532800,2.515
英欧关税同盟,英欧,1539619200,2.648
英欧关税同盟,英欧,1539705600,2.618
英欧关税同盟,英欧,1539792000,2.46
英欧关税同盟,英欧,1539878400,2.721
贸易战相关数据,贸易战,1520352000,1.546
贸易战相关数据,贸易战,1520438400,1.637
贸易战相关数据,贸易战,1520524800,1.645
贸易战相关数据,贸易战,1520611200,1.532
贸易战相关数据,贸易战,1520697600,1.5
贸易战相关数据,贸易战,1520784000,1.513
贸易战相关数据,贸易战,1520870400,1.489
贸易战相关数据,贸易战,1520956800,1.453
贸易战相关数据,贸易战,1521043200,1.552
贸易战相关数据,贸易战,1521129600,1.793
贸易战相关数据,贸易战,1521216000,1.86
贸易战相关数据,贸易战,1521302400,2.023
贸易战相关数据,贸易战,1521388800,2.189
贸易战相关数据,贸易战,1521475200,2.248
贸易战相关数据,贸易战,1521561600,2.331
贸易战相关数据,贸易战,1521648000,2.415
贸易战相关数据,贸易战,1521734400,2.455
贸易战相关数据,贸易战,1521820800,2.474
贸易战相关数据,贸易战,1521907200,2.563
贸易战相关数据,贸易战,1521993600,2.746
贸易战相关数据,贸易战,1522080000,2.929
贸易战相关数据,贸易战,1522166400,3.193
贸易战相关数据,贸易战,1522252800,3.397
贸易战相关数据,贸易战,1522339200,3.512
贸易战相关数据,贸易战,1522425600,3.419
贸易战相关数据,贸易战,1522512000,3.434
贸易战相关数据,贸易战,1522598400,3.431
贸易战相关数据,贸易战,1522684800,3.358
贸易战相关数据,贸易战,1522771200,3.309
贸易战相关数据,贸易战,1522857600,3.205
贸易战相关数据,贸易战,1522944000,3.142
贸易战相关数据,贸易战,1523030400,3.067
贸易战相关数据,贸易战,1523116800,3.019
贸易战相关数据,贸易战,1523203200,2.976
贸易战相关数据,贸易战,1523289600,2.831
贸易战相关数据,贸易战,1523376000,2.7
贸易战相关数据,贸易战,1523462400,2.505
贸易战相关数据,贸易战,1523548800,2.282
贸易战相关数据,贸易战,1523635200,2.094
贸易战相关数据,贸易战,1523721600,1.943
贸易战相关数据,贸易战,1523808000,1.838
贸易战相关数据,贸易战,1523894400,1.732
贸易战相关数据,贸易战,1523980800,1.668
贸易战相关数据,贸易战,1524067200,1.648
贸易战相关数据,贸易战,1524153600,1.668
贸易战相关数据,贸易战,1524240000,1.592
贸易战相关数据,贸易战,1524326400,1.532
贸易战相关数据,贸易战,1524412800,1.534
贸易战相关数据,贸易战,1524499200,1.523
贸易战相关数据,贸易战,1524585600,1.487
贸易战相关数据,贸易战,1524672000,1.46
贸易战相关数据,贸易战,1524758400,1.429
贸易战相关数据,贸易战,1524844800,1.435
贸易战相关数据,贸易战,1524931200,1.367
贸易战相关数据,贸易战,1525017600,1.407
贸易战相关数据,贸易战,1525104000,1.434
贸易战相关数据,贸易战,1525190400,1.403
贸易战相关数据,贸易战,1525276800,1.453
贸易战相关数据,贸易战,1525363200,1.524
贸易战相关数据,贸易战,1525449600,1.752
贸易战相关数据,贸易战,1525536000,1.748
贸易战相关数据,贸易战,1525622400,1.796
贸易战相关数据,贸易战,1525708800,1.853
贸易战相关数据,贸易战,1525795200,1.831
贸易战相关数据,贸易战,1525881600,1.805
贸易战相关数据,贸易战,1525968000,1.775
贸易战相关数据,贸易战,1526054400,1.733
贸易战相关数据,贸易战,1526140800,1.746
贸易战相关数据,贸易战,1526227200,1.836
贸易战相关数据,贸易战,1526313600,1.813
贸易战相关数据,贸易战,1526400000,1.807
贸易战相关数据,贸易战,1526486400,1.819
贸易战相关数据,贸易战,1526572800,1.767
贸易战相关数据,贸易战,1526659200,1.637
贸易战相关数据,贸易战,1526745600,1.351
贸易战相关数据,贸易战,1526832000,1.375
贸易战相关数据,贸易战,1526918400,1.43
贸易战相关数据,贸易战,1527004800,1.541
贸易战相关数据,贸易战,1527091200,1.575
贸易战相关数据,贸易战,1527177600,1.591
贸易战相关数据,贸易战,1527264000,1.57
贸易战相关数据,贸易战,1527350400,1.581
贸易战相关数据,贸易战,1527436800,1.603
贸易战相关数据,贸易战,1527523200,1.537
贸易战相关数据,贸易战,1527609600,1.539
贸易战相关数据,贸易战,1527696000,1.509
贸易战相关数据,贸易战,1527782400,1.488
贸易战相关数据,贸易战,1527868800,1.439
贸易战相关数据,贸易战,1527955200,1.452
贸易战相关数据,贸易战,1528041600,1.457
贸易战相关数据,贸易战,1528128000,1.44
贸易战相关数据,贸易战,1528214400,1.382
贸易战相关数据,贸易战,1528300800,1.273
贸易战相关数据,贸易战,1528387200,1.421
贸易战相关数据,贸易战,1528473600,1.633
贸易战相关数据,贸易战,1528560000,1.767
贸易战相关数据,贸易战,1528646400,1.907
贸易战相关数据,贸易战,1528732800,2.117
贸易战相关数据,贸易战,1528819200,2.264
贸易战相关数据,贸易战,1528905600,2.339
贸易战相关数据,贸易战,1528992000,2.422
贸易战相关数据,贸易战,1529078400,2.493
贸易战相关数据,贸易战,1529164800,2.56
贸易战相关数据,贸易战,1529251200,2.66
贸易战相关数据,贸易战,1529337600,2.737
贸易战相关数据,贸易战,1529424000,2.792
贸易战相关数据,贸易战,1529510400,2.818
贸易战相关数据,贸易战,1529596800,2.784
贸易战相关数据,贸易战,1529683200,2.621
贸易战相关数据,贸易战,1529769600,2.397
贸易战相关数据,贸易战,1529856000,2.298
贸易战相关数据,贸易战,1529942400,2.173
贸易战相关数据,贸易战,1530028800,2
贸易战相关数据,贸易战,1530115200,1.965
贸易战相关数据,贸易战,1530201600,2.021
贸易战相关数据,贸易战,1530288000,2.046
贸易战相关数据,贸易战,1530374400,2.07
贸易战相关数据,贸易战,1530460800,2.139
贸易战相关数据,贸易战,1530547200,2.155
贸易战相关数据,贸易战,1530633600,2.282
贸易战相关数据,贸易战,1530720000,2.361
贸易战相关数据,贸易战,1530806400,2.391
贸易战相关数据,贸易战,1530892800,2.398
贸易战相关数据,贸易战,1530979200,2.429
贸易战相关数据,贸易战,1531065600,2.46
贸易战相关数据,贸易战,1531152000,2.448
贸易战相关数据,贸易战,1531238400,2.442
贸易战相关数据,贸易战,1531324800,2.419
贸易战相关数据,贸易战,1531411200,2.323
贸易战相关数据,贸易战,1531497600,2.181
贸易战相关数据,贸易战,1531584000,2.057
贸易战相关数据,贸易战,1531670400,1.999
贸易战相关数据,贸易战,1531756800,1.957
贸易战相关数据,贸易战,1531843200,1.912
贸易战相关数据,贸易战,1531929600,1.735
贸易战相关数据,贸易战,1532016000,1.615
贸易战相关数据,贸易战,1532102400,1.517
贸易战相关数据,贸易战,1532188800,1.493
贸易战相关数据,贸易战,1532275200,1.472
贸易战相关数据,贸易战,1532361600,1.425
贸易战相关数据,贸易战,1532448000,1.461
贸易战相关数据,贸易战,1532534400,1.569
贸易战相关数据,贸易战,1532620800,1.697
贸易战相关数据,贸易战,1532707200,1.858
贸易战相关数据,贸易战,1532793600,1.936
贸易战相关数据,贸易战,1532880000,2.052
贸易战相关数据,贸易战,1532966400,2.071
贸易战相关数据,贸易战,1533052800,2.191
贸易战相关数据,贸易战,1533139200,2.265
贸易战相关数据,贸易战,1533225600,2.323
贸易战相关数据,贸易战,1533312000,2.383
贸易战相关数据,贸易战,1533398400,2.506
贸易战相关数据,贸易战,1533484800,2.538
贸易战相关数据,贸易战,1533571200,2.521
贸易战相关数据,贸易战,1533657600,2.598
贸易战相关数据,贸易战,1533744000,2.615
贸易战相关数据,贸易战,1533830400,2.534
贸易战相关数据,贸易战,1533916800,2.411
贸易战相关数据,贸易战,1534003200,2.267
贸易战相关数据,贸易战,1534089600,2.203
贸易战相关数据,贸易战,1534176000,2.181
贸易战相关数据,贸易战,1534262400,2.236
贸易战相关数据,贸易战,1534348800,2.191
贸易战相关数据,贸易战,1534435200,2.194
贸易战相关数据,贸易战,1534521600,2.228
贸易战相关数据,贸易战,1534608000,2.228
贸易战相关数据,贸易战,1534694400,2.222
贸易战相关数据,贸易战,1534780800,2.237
贸易战相关数据,贸易战,1534867200,2.248
贸易战相关数据,贸易战,1534953600,2.247
贸易战相关数据,贸易战,1535040000,2.227
贸易战相关数据,贸易战,1535126400,2.164
贸易战相关数据,贸易战,1535212800,2.112
贸易战相关数据,贸易战,1535299200,2.125
贸易战相关数据,贸易战,1535385600,2.121
贸易战相关数据,贸易战,1535472000,2.116
贸易战相关数据,贸易战,1535558400,2.142
贸易战相关数据,贸易战,1535644800,2.15
贸易战相关数据,贸易战,1535731200,2.08
贸易战相关数据,贸易战,1535817600,2.064
贸易战相关数据,贸易战,1535904000,2.115
贸易战相关数据,贸易战,1535990400,2.145
贸易战相关数据,贸易战,1536076800,2.139
贸易战相关数据,贸易战,1536163200,2.217
贸易战相关数据,贸易战,1536249600,2.196
贸易战相关数据,贸易战,1536336000,2.148
贸易战相关数据,贸易战,1536422400,2.177
贸易战相关数据,贸易战,1536508800,2.272
贸易战相关数据,贸易战,1536595200,2.427
贸易战相关数据,贸易战,1536681600,2.497
贸易战相关数据,贸易战,1536768000,2.537
贸易战相关数据,贸易战,1536854400,2.475
贸易战相关数据,贸易战,1536940800,2.376
贸易战相关数据,贸易战,1537027200,2.347
贸易战相关数据,贸易战,1537113600,2.327
贸易战相关数据,贸易战,1537200000,2.311
贸易战相关数据,贸易战,1537286400,2.267
贸易战相关数据,贸易战,1537372800,2.216
贸易战相关数据,贸易战,1537459200,2.069
贸易战相关数据,贸易战,1537545600,1.963
贸易战相关数据,贸易战,1537632000,1.902
贸易战相关数据,贸易战,1537718400,1.822
贸易战相关数据,贸易战,1537804800,1.677
贸易战相关数据,贸易战,1537891200,1.472
贸易战相关数据,贸易战,1537977600,1.321
贸易战相关数据,贸易战,1538064000,1.24
贸易战相关数据,贸易战,1538150400,1.172
贸易战相关数据,贸易战,1538236800,1.124
贸易战相关数据,贸易战,1538409600,1.087
贸易战相关数据,贸易战,1538496000,0.999
贸易战相关数据,贸易战,1538582400,0.943
贸易战相关数据,贸易战,1538668800,0.918
贸易战相关数据,贸易战,1538755200,0.868
贸易战相关数据,贸易战,1538841600,0.924
贸易战相关数据,贸易战,1538928000,0.982
贸易战相关数据,贸易战,1539014400,0.999
贸易战相关数据,贸易战,1539100800,1.086
贸易战相关数据,贸易战,1539187200,1.113
贸易战相关数据,贸易战,1539273600,1.26
贸易战相关数据,贸易战,1539360000,1.458
贸易战相关数据,贸易战,1539446400,1.494
贸易战相关数据,贸易战,1539532800,1.475
贸易战相关数据,贸易战,1539619200,1.506
贸易战相关数据,贸易战,1539705600,1.49
贸易战相关数据,贸易战,1539792000,1.739
贸易战相关数据,贸易战,1539878400,1.695
贸易战评判,贸易战,1520352000,2.536
贸易战评判,贸易战,1520438400,2.604
贸易战评判,贸易战,1520524800,2.595
贸易战评判,贸易战,1520611200,2.702
贸易战评判,贸易战,1520697600,2.67
贸易战评判,贸易战,1520784000,2.672
贸易战评判,贸易战,1520870400,2.667
贸易战评判,贸易战,1520956800,2.661
贸易战评判,贸易战,1521043200,2.614
贸易战评判,贸易战,1521129600,2.562
贸易战评判,贸易战,1521216000,2.604
贸易战评判,贸易战,1521302400,2.631
贸易战评判,贸易战,1521388800,2.632
贸易战评判,贸易战,1521475200,2.665
贸易战评判,贸易战,1521561600,2.651
贸易战评判,贸易战,1521648000,2.619
贸易战评判,贸易战,1521734400,2.634
贸易战评判,贸易战,1521820800,2.725
贸易战评判,贸易战,1521907200,2.686
贸易战评判,贸易战,1521993600,2.628
贸易战评判,贸易战,1522080000,2.649
贸易战评判,贸易战,1522166400,2.592
贸易战评判,贸易战,1522252800,2.585
贸易战评判,贸易战,1522339200,2.618
贸易战评判,贸易战,1522425600,2.72
贸易战评判,贸易战,1522512000,2.786
贸易战评判,贸易战,1522598400,2.748
贸易战评判,贸易战,1522684800,2.768
贸易战评判,贸易战,1522771200,2.757
贸易战评判,贸易战,1522857600,2.765
贸易战评判,贸易战,1522944000,2.72
贸易战评判,贸易战,1523030400,2.794
贸易战评判,贸易战,1523116800,2.765
贸易战评判,贸易战,1523203200,2.797
贸易战评判,贸易战,1523289600,2.847
贸易战评判,贸易战,1523376000,2.822
贸易战评判,贸易战,1523462400,2.93
贸易战评判,贸易战,1523548800,3.006
贸易战评判,贸易战,1523635200,3.138
贸易战评判,贸易战,1523721600,3.131
贸易战评判,贸易战,1523808000,3.048
贸易战评判,贸易战,1523894400,3.055
贸易战评判,贸易战,1523980800,3.13
贸易战评判,贸易战,1524067200,3.243
贸易战评判,贸易战,1524153600,3.268
贸易战评判,贸易战,1524240000,3.301
贸易战评判,贸易战,1524326400,3.295
贸易战评判,贸易战,1524412800,3.235
贸易战评判,贸易战,1524499200,3.178
贸易战评判,贸易战,1524585600,3.158
贸易战评判,贸易战,1524672000,3.157
贸易战评判,贸易战,1524758400,3.239
贸易战评判,贸易战,1524844800,3.233
贸易战评判,贸易战,1524931200,3.191
贸易战评判,贸易战,1525017600,3.154
贸易战评判,贸易战,1525104000,3.186
贸易战评判,贸易战,1525190400,3.149
贸易战评判,贸易战,1525276800,3.066
贸易战评判,贸易战,1525363200,3.04
贸易战评判,贸易战,1525449600,2.879
贸易战评判,贸易战,1525536000,2.869
贸易战评判,贸易战,1525622400,2.841
贸易战评判,贸易战,1525708800,2.861
贸易战评判,贸易战,1525795200,2.93
贸易战评判,贸易战,1525881600,2.967
贸易战评判,贸易战,1525968000,2.961
贸易战评判,贸易战,1526054400,2.814
贸易战评判,贸易战,1526140800,2.809
贸易战评判,贸易战,1526227200,2.739
贸易战评判,贸易战,1526313600,2.682
贸易战评判,贸易战,1526400000,2.598
贸易战评判,贸易战,1526486400,2.59
贸易战评判,贸易战,1526572800,2.605
贸易战评判,贸易战,1526659200,2.541
贸易战评判,贸易战,1526745600,2.76
贸易战评判,贸易战,1526832000,2.777
贸易战评判,贸易战,1526918400,2.719
贸易战评判,贸易战,1527004800,2.637
贸易战评判,贸易战,1527091200,2.508
贸易战评判,贸易战,1527177600,2.458
贸易战评判,贸易战,1527264000,2.418
贸易战评判,贸易战,1527350400,2.454
贸易战评判,贸易战,1527436800,2.395
贸易战评判,贸易战,1527523200,2.427
贸易战评判,贸易战,1527609600,2.483
贸易战评判,贸易战,1527696000,2.498
贸易战评判,贸易战,1527782400,2.536
贸易战评判,贸易战,1527868800,2.548
贸易战评判,贸易战,1527955200,2.612
贸易战评判,贸易战,1528041600,2.567
贸易战评判,贸易战,1528128000,2.632
贸易战评判,贸易战,1528214400,2.641
贸易战评判,贸易战,1528300800,2.676
贸易战评判,贸易战,1528387200,2.668
贸易战评判,贸易战,1528473600,2.699
贸易战评判,贸易战,1528560000,2.801
贸易战评判,贸易战,1528646400,2.792
贸易战评判,贸易战,1528732800,2.761
贸易战评判,贸易战,1528819200,2.691
贸易战评判,贸易战,1528905600,2.671
贸易战评判,贸易战,1528992000,2.675
贸易战评判,贸易战,1529078400,2.693
贸易战评判,贸易战,1529164800,2.708
贸易战评判,贸易战,1529251200,2.604
贸易战评判,贸易战,1529337600,2.575
贸易战评判,贸易战,1529424000,2.57
贸易战评判,贸易战,1529510400,2.623
